Original Ingredient,Cleaned Ingredient
"양파 560g
청고추 17g",양파 청고추
"양파 25g
청고추 15g",양파 청고추
"양파 50g
청고추 15g",양파 청고추
"양파(10g)
청양고추(3g)",양파 청양고추
"양파 25g
카레가루 25g",양파 카레
"양파(8g)
토마토(100g)",양파 토마토
"양파(20g)
토마토(30g)",양파 토마토
"양파 60g
함초 30g",양파 함초
"양파(5g)
해초 밑간 설탕(2g)",양파 해초 밑간 설탕
"양파(20g)
홍파프리카(20g)",양파 홍파프리카
"양파 50g
화이트와인 25g",양파 화이트와인
양파다진것 1.1g,양파것
양파다진것 5g,양파것
양파다진것 15g,양파것
양파다진것 3g,양파것
양파다진것 10g,양파것
양파다진것 7g,양파것
양파즙 13g,양파즙
양파즙 10g,양파즙
양파즙 5g,양파즙
양파채썬것 15g,양파채
양파채친것 6g,양파채친것
어간장 10g,어간장
어간장 15g,어간장
어간장 5g,어간장
어간장 7g,어간장
"어간장(3g)
•양념 : 고춧가루(3g)",어간장 양념 고춧
어린이치즈(20g),어린이치즈
어린잎(20g),어린잎
어린잎 20g,어린잎
어린잎(10g),어린잎
어린잎(30g),어린잎
"어린잎(10g)
- 샐러드드레싱 : 저염간장(20g)",어린잎 샐러드드레싱 저염간장
"어린잎(10g)
- 소스 : 마(20g)",어린잎 소스 마
"어린잎(20g)
잣(5g)",어린잎 잣
어린잎채소(2g),어린잎채소
어린잎채소(약간),어린잎채소
어린잎채소(10g),어린잎채소
[ 2인분 ] 어린잎채소(4컵),어린잎채소
"어린잎채소(1g)
복분자소스 복분자(50g)",어린잎채소 복분자소스 복분자
"어린잎채소(5g)
스테이크반죽 곤약(80g)",어린잎채소 스테이크반죽 곤약
"어린잎채소(50g)
오리엔탈소스 식초(10g)",어린잎채소 오리엔탈소스 식초
"어린잎채소(10g)
홍초물 설탕(5g)",어린잎채소 홍초물 설탕
어묵(100g),어묵
어묵(1장,어묵
어묵(150g),어묵
어묵(20g),어묵
어슷 썬 대파 5,어슷 썬 대파
"어슷 썬 풋고추(1g)
김치주머니 소 새우(15g)",어슷 썬 풋고추 김치주머니 소 새우
얼갈이 배추 50g,얼갈이 배추
얼갈이 배추 60g,얼갈이 배추
"얼갈이배추(25g)
육수 무(50g)",얼갈이배추 육수 무
얼린 홍시 70g,얼린 홍시
얼린포도알 80g,얼린포도알
얼음(145g),얼음
얼음(200g),얼음
얼음,얼음
에멘탈 치즈 20g,에멘탈 치즈
에벤탈치즈 20g,에벤탈치즈
연겨자 10g,연겨자
연겨자 15g,연겨자
연겨자 7g,연겨자
연겨자 0.5g,연겨자
연겨자 0.28g,연겨자
연겨자 1.25g,연겨자
연근 200g,연근
연근(50g),연근
연근 80g,연근
연근(200g),연근
연근 30g,연근
연근(5g),연근
연근 25g,연근
연근(20g),연근
연근 20g,연근
연근(60g),연근
"연근(4g)
고기 밑간 다진 파(5g)",연근 고기 밑간 파
"연근(15g)
당근(15g)",연근 당근
연근배추샐러드 : 연근 20g,연근배추샐러드 연근
연두부 50g,연두부
연두부(100g),연두부
연두부 75g,연두부
연두부(80g),연두부
연두부(70g),연두부
연두부(60g),연두부
연두부큰것 25g,연두부큰것
연어 200g,연어
슬라이스연어 30g(2장),연어
연어 60g,연어
연어 150g,연어
연어(200g),연어
연어(150g),연어
연어(100g),연어
연어 필레(270g),연어 필레
연어(훈제연어,연어훈제연어
연유 2.5g,연유
연유(20g),연유
연유(10g),연유
열무김치 100g,열무김치
엿기름(100g),엿기름
영양부추 5,영양부추
영양부추(5g),영양부추
영양부추 3g,영양부추
영양부추(50g),영양부추
영양부추 10g,영양부추
영양부추(10g),영양부추
영양부추 20g,영양부추
"영양부추 20g
곁들이채소 : 적양배추 30g",영양부추 곁들이채소 적양배추
"영양부추 5g
소스 : 매실청 30g",영양부추 소스 매실청
"영양부추 50g
소스 : 잣 5g",영양부추 소스 잣
영콘 20g(1개),영콘
영콘 15g,영콘
오가피(30g),오가피
오곡(50g),오곡
오곡밥 30,오곡밥
오레가노가루(0.5t),오레가노
오레가노 1g,오레가노
오레가노(5g),오레가노
오레가노(2g),오레가노
오레가노 2.5g,오레가노
오레가노 5g,오레가노
오레가노 0.2g,오레가노
오레가노 2g,오레가노
오레가노 1.2g,오레가노
오레가노가루(1Ts),오레가노
오레가노(0.25g),오레가노
오레가노 0.5g,오레가노
오레가노 다진것 2g,오레가노 것
오레가노다진것 1g,오레가노것
오레가노마른것 1g,오레가노마른것
오레가노마른것 0.5g,오레가노마른것
오렌지 30g,오렌지
오렌지(1/4개),오렌지
오렌지 20g,오렌지
오렌지(170g),오렌지
오렌지(1/6개),오렌지
오렌지(100g),오렌지
오렌지 3g,오렌지
오렌지(30g),오렌지
오렌지 25g,오렌지
오렌지(1/2개),오렌지
오렌지 100g(1/2개),오렌지
오렌지(50g),오렌지
오렌지(1개),오렌지
"오렌지 당근펀치
당근 100g(1/2개)",오렌지 당근펀치 당근
"오렌지(껍질) 40g(1/5개)
●드레싱 : 간장 20g(1⅓큰술)",오렌지 드레싱 간장
오렌지 주스(20g),오렌지 주스
오렌지주스 10g,오렌지주스
오렌지주스 5g,오렌지주스
오렌지주스 3g,오렌지주스
오렌지주스 20g,오렌지주스
오렌지주스 200g,오렌지주스
"오렌지주스(50g)
차돌박이(60g)",오렌지주스 차돌박이
오리고기(가슴살,오리고기가슴살
오리고기(훈제오리 가슴살,오리고기훈제오리 가슴살
오릴브오일 2g,오릴브오일
오미자 10g,오미자
오미자(20g),오미자
오미자 5g,오미자
오미자(30g),오미자
오미자(10g),오미자
오미자액 15g,오미자액
오미자엑기스 5g,오미자엑기스
오미자청 15g,오미자청
오이 20g(1/4개),오이
오이 80g,오이
오이 3.8g,오이
오이(½개),오이
오이(1개),오이
오이 30g(3cm),오이
오이(60g),오이
[ 2인분 ] 오이(⅓개),오이
오이(55g),오이
오이(100g),오이
오이 7g,오이
오이(50g),오이
오이(5g),오이
오이(1/2개),오이
오이(30g),오이
오이 40g,오이
오이 15g,오이
오이 20g,오이
오이(10g),오이
오이(20g),오이
오이 6g,오이
오이 80g(1/2개),오이
오이(8g),오이
오이 5g,오이
오이 25g,오이
오이 2g,오이
오이 70g,오이
오이 10g,오이
오이 30g,오이
오이(15g),오이
오이 7.8g,오이
오이 9g,오이
"오이(20g)
소금(0.5g)",오이 소금
"오이 25g
소스 : 맛간장 15g",오이 소스 맛간장
오이 10g [소스소개 단촛물:물60g,오이 소스소개 단촛물물
"오이(20g)
양파(20g)",오이 양파
"오이(30g)
파인애플(30g)",오이 파인애플
"●오이무침 :
오이 70g(1/3개)",오이무침 오이
오이피클(20g),오이피클
다진 오이피클 10g(2작은술),오이피클
오이피클 10g,오이피클
오징어 20g,오징어
오징어 35g,오징어
오징어(50g),오징어
오징어(15g),오징어
오징어(20g),오징어
오징어 300g,오징어
오징어 80g,오징어
오징어(100g),오징어
오징어(60g),오징어
오징어 10g,오징어
오징어 14g,오징어
오징어(1마리),오징어
오징어 6g,오징어
오징어 15g,오징어
오징어(30g),오징어
오징어 1마리(220g),오징어
오징어 30g [양념] 설탕 5g,오징어 설탕
"오징어(30g)
다진 소고기(60g)",오징어 소고기
오징어 10g [소스 소개] 저나트륨 양념간장:간장 6g,오징어 저나트륨 양념간장간장
오징어채소말이 : 오징어 몸통 80g,오징어채소말이 오징어 몸통
오트밀 4g,오트밀
오트밀 15g,오트밀
옥수수(20g),옥수수
옥수수 35g,옥수수
옥수수 100g,옥수수
옥수수가루(35g),옥수수
옥수수 30g,옥수수
옥수수알 10g,옥수수알
옥수수전분 10g,옥수수전분
옥수수콘(200g),옥수수콘
옥수수가루플렌타가루 15g,옥수수플렌타
올리 브유 1.5g,올리 브유
올리고당 3.5,올리고당
올리고당 6g,올리고당
올리고당 5g(1작은술),올리고당
올리고당 3g(2/3작은술),올리고당
올리고당 10g,올리고당
올리고당(20g),올리고당
올리고당 15g,올리고당
올리고당(3g),올리고당
올리고당(5g),올리고당
올리고당 9g,올리고당
올리고당 2g,올리고당
올리고당 5g,올리고당
올리고당(3.5g),올리고당
올리고당(15g),올리고당
올리고당 20,올리고당
올리고당(40g),올리고당
올리고당 3,올리고당
올리고당(10g),올리고당
올리고당(2g),올리고당
올리고당 7g,올리고당
올리고당(1Ts),올리고당
올리고당 14g,올리고당
올리고당 0.5g,올리고당
올리고당(50g),올리고당
올리고당(30g),올리고당
올리고당 3g,올리고당
"올리고당(15g)
고기 삶는 재료 양파(15g)",올리고당 고기 삶는 재료 양파
"올리고당(10g)
굴소스(5g)",올리고당 굴소스
"올리고당 5g
마요네즈 15g",올리고당 마요네즈
"올리고당(20g)
블루베리(20g)",올리고당 블루베리
"올리고당(20g)
참기름(5g)",올리고당 참기름
"올리고당(10g)
토마토 페스트(10g)",올리고당 토마토 페스트
올리브 10g,올리브
올리브오일 15g,올리브오일
올리브오일(10g),올리브오일
올리브오일(20g),올리브오일
올리브오일 6g,올리브오일
올리브오일 3.6g,올리브오일
올리브오일 1.5g,올리브오일
올리브오일 30g,올리브오일
올리브오일 13g,올리브오일
올리브오일(3g),올리브오일
올리브오일(5g),올리브오일
올리브오일 0.5g,올리브오일
올리브오일 5g,올리브오일
올리브오일 10g,올리브오일
올리브오일 1g,올리브오일
올리브오일 2g,올리브오일
올리브오일(50g),올리브오일
올리브오일 15g(1큰술),올리브오일
올리브오일 50g,올리브오일
올리브오일(15g),올리브오일
"올리브오일 30g
곁들이 야채 : 양파 20g",올리브오일 곁들이 야채 양파
"올리브오일 5g(1작은술)
●드레싱 : 올리브오일 25g(2큰술)",올리브오일 드레싱 올리브오일
"올리브오일(10g)
모짜렐라치즈(20g)",올리브오일 모짜렐라치즈
"올리브오일(10g)
밀가루(10g)",올리브오일 밀
"올리브오일(20g)
설탕(10g)",올리브오일 설탕
"올리브오일(20g)
소금(0.1g)",올리브오일 소금
"올리브오일(30g)
- 소스 : 당근(20g)",올리브오일 소스 당근
"올리브오일 15g
소스 : 버터 5g",올리브오일 소스 버터
"올리브오일(10g)
- 소스 : 오렌지(50g)",올리브오일 소스 오렌지
"올리브오일(20g)
- 소스 : 플레인요거트(50g)",올리브오일 소스 플레인요거트
"올리브오일(5g)
실곤약(100g)",올리브오일 실곤약
"올리브오일(10g)
- 카레소스 : 베이컨(20g)",올리브오일 카레소스 베이컨
"올리브오일(10g)
- 크림소스 : 밀가루(10g)",올리브오일 크림소스 밀
"올리브오일(10g)
토마토소스(20g)",올리브오일 토마토소스
"올리브오일(10g)
후춧가루(0.1g)
- 소스 : 마늘(10g)",올리브오일 후춧 소스 마늘
올리브유(30g),올리브유
올리브유(3.5Ts),올리브유
올리브유 15g(1큰술),올리브유
올리브유 1.5g,올리브유
올리브유(50g),올리브유
올리브유(35g),올리브유
올리브유(1Ts),올리브유
올리브유(2g),올리브유
올리브유(1g),올리브유
올리브유 6,올리브유
올리브유(2ts),올리브유
올리브유(10Ts),올리브유
올리브유 25g,올리브유
올리브유(7Ts),올리브유
올리브유 15g,올리브유
올리브유 12,올리브유
올리브유 2,올리브유
올리브유 1,올리브유
올리브유(5㎖),올리브유
올리브유(1.5g),올리브유
올리브유 20g,올리브유
올리브유 1g,올리브유
올리브유(4g),올리브유
올리브유 2g(1/3작은술),올리브유
올리브유(20g),올리브유
올리브유(0.5Ts),올리브유
올리브유 5g,올리브유
올리브유(2Ts),올리브유
올리브유 8g,올리브유
올리브유(5Ts),올리브유
올리브유(3㎖),올리브유
올리브유(15g),올리브유
올리브유 3.5g,올리브유
올리브유(5ts),올리브유
올리브유(⅔컵),올리브유
올리브유 2g,올리브유
올리브유 7g,올리브유
올리브유 3g,올리브유
올리브유(60g),올리브유
올리브유 4,올리브유
올리브유(10g),올리브유
올리브유(5g),올리브유
올리브유 4g,올리브유
"올리브유 15g
곁들이채소1 : 백일송이 30g",올리브유 곁들이채소1 백일송이
"올리브유 10g(2작은술)
●곁들임 : 치커리 10g(3줄기)
●두부타르타르 소스 : 연두부 30g(1/4모)",올리브유 곁들임 치커리 두부타르타르 소스 연두부
"올리브유 10g(2작은술)
두유 소스
두유 20g(1⅓큰술)",올리브유 두유 소스 두유
"올리브유(5g)
•디핑소스 : 요거트(10g)",올리브유 디핑소스 요거트
"올리브유(3g)
브로컬리(20g)",올리브유 브로컬리
"올리브유(5g)
사과드레싱 식초(3g)",올리브유 사과드레싱 식초
올리브유 4 소스: 오미자 액기스 1g,올리브유 소스 오미자 액기스
"올리브유 15g
소스 : 토마토페이스트 100g",올리브유 소스 토마토페이스트
"올리브유(5g)
소스2 마요네즈(10g)",올리브유 소스2 마요네즈
"올리브유 약간
●간장 레몬 소스 : 저염간장 5g(1작은술)",올리브유 약간 간장 레몬 소스 저염간장
올리브유 5 양념장: 간장 4,올리브유 양념장 간장
올리브유엑스트라버전 30g,올리브유엑스트라버전
올방개묵,올방개묵
와사미 0.8g,와사미
와사비(3g),와사비
와사비 1g(1/3작은술),와사비
와사비(5g),와사비
와사비 10g,와사비
와사비(20g),와사비
와사비 갠 것1,와사비 갠 것
와인(20g),와인
와인(15g),와인
"와인 15g
곁들이채소 : 방울토마토 45g",와인 곁들이채소 방울토마토
완두콩 8g,완두콩
완두콩 10g,완두콩
완두콩 4g,완두콩
완두콩 80g,완두콩
완두콩(20g),완두콩
완두콩(30g),완두콩
완두콩 30g,완두콩
완두콩(10g),완두콩
완두콩 5g,완두콩
완두콩(50g),완두콩
완두콩알 5g,완두콩알
완자: 콩비지 50,완자 콩비지
요거트(60g),요거트
요거트 200g(1컵),요거트
요거트(1컵),요거트
요거트(100g),요거트
요거트 15g,요거트
요거트 30g,요거트
요거트(30g),요거트
요거트(3g),요거트
요거트(10g),요거트
요거트(85g),요거트
요거트(20g),요거트
요거트(50g),요거트
요거트(18g),요거트
"요거트(10g)
- 곁들임 : 캐슈넛(20g)",요거트 곁들임 캐슈넛
"요거트(30g)
- 곁들임채소 : 어린잎(10g)",요거트 곁들임채소 어린잎
요구르트(15g),요구르트
요구르트(20g),요구르트
요리당 2g(1/3작은술),요리당
요리당 15g(1큰술),요리당
요리술(10g),요리술
요리술(20g),요리술
요플레(20g),요플레
우동(100g),우동
우동면 100g,우동면
우렁 25g(2큰술),우렁
우렁이(100g),우렁이
우리밀가루 10g,우리밀
우리밀가루 50g,우리밀
우리밀가루 20g,우리밀
우목심(50g),우목심
우무묵 20g,우무묵
우민찌 5g(1작은술),우민찌
우민찌 30g,우민찌
우스터소스 2g,우스터소스
우엉(10g),우엉
우엉 10g,우엉
우엉(25g),우엉
우엉(15g),우엉
우엉(50g),우엉
우엉 20g,우엉
우엉 15g,우엉
우유(200g),우유
우유(⅔컵),우유
우유(65g),우유
우유 4ml,우유
우유(10㎖),우유
우유(500㎖),우유
우유 66g,우유
우유(40g),우유
우유(75g),우유
우유(110g),우유
우유 50ml,우유
우유(130g),우유
우유 180g,우유
우유(120g),우유
우유 100ml,우유
우유 20g,우유
우유(3g),우유
우유(½컵),우유
우유(25g),우유
우유20g,우유
우유 50g,우유
우유 55.7g,우유
우유(50g),우유
우유(30g),우유
우유(100g),우유
우유(60g),우유
우유(150g),우유
우유 30g,우유
우유(2g),우유
우유 114ml,우유
우유 80g,우유
우유(370㎖),우유
우유(360㎖),우유
우유 8g,우유
우유(15g),우유
우유(10g),우유
우유 250g,우유
우유 45g(3큰술),우유
우유(250g),우유
우유(1컵),우유
우유 10g,우유
우유 5g,우유
우유 15g,우유
우유100g,우유
우유 200g,우유
우유 100ml(1/2컵),우유
우유(20g),우유
우유 25g,우유
우유(100㎖),우유
우유(7g),우유
우유(180g),우유
우유(1T),우유
우유 100g,우유
우유(15㎖),우유
우유(5g),우유
우유 10g(2작은술),우유
우유 180mg,우유 180mg
"우유(50g)
- 곁들임 : 어린잎채소(10g)",우유 곁들임 어린잎채소
"우유150ml
녹차가루 10g",우유 녹차
"우유(50g)
모짜렐라치즈(30g)",우유 모짜렐라치즈
"우유 180g 
(토핑) 버터10g",우유 버터
"우유 200g
버터 15g",우유 버터
"우유 100g
뿌리채소조림 : 우엉 60g",우유 뿌리채소조림 우엉
"우유 175g 
(속재료) 사과 500g (2개)",우유 사과
"우유 200g
생크림 30g",우유 생크림
"우유(200g)
생크림(20g)",우유 생크림
"우유 30g
소스 : 된장 15g",우유 소스 된장
"우유(15g)
•양념 : 올리고당(5g)",우유 양념 올리고당
"우유(40g)
다진 청양고추(5g)",우유 청양고추
우육(분쇄육) 60g,우육
울금가루 15g,울금
워터크레스 2g,워터크레스
워터크레스 1g,워터크레스
월계수 잎(1g),월계수 잎
월계수잎(1장),월계수잎
월계수잎 1g,월계수잎
월계수잎(1g=2장),월계수잎
월계수잎(1g),월계수잎
월계수잎(5g),월계수잎
월계수잎 0.1g,월계수잎
