부추 콩가루 찜,부추 콩가루 찜,"['', '참기름', '참깨', '부추', '마늘', '대파', '고추']","['Chilly', 'Other grains', 'Chives', 'Green onion', 'Garlic']"
클럽 샌드위치,클럽 샌드위치,"['토마토', '햄', '닭', '후추', '양상추', '식빵', '소금', '치즈', '베이컨', '계란', '마요네즈']","['Pork', 'Tomato', 'Milk', 'Other herbage crop', 'Wheat', 'Eggs', 'Cheese', 'Butter', 'Chicken']"
토마토 야채 오븐구이,토마토 야채 오븐구이,"['토마토', '올리브오일', '후추', '당근', '고구마', '양파', '피망', '소금', '치즈', '감자', '빵', '바질', '돼지호박']","['Tomato', 'Milk', 'Onion', 'Potato', 'Other herbage crop', 'Cheese', 'Eggs', 'Other fruiting vegetables', 'Wheat', 'Butter', 'Sweet potato']"
시금치비트무침,시금치비트무침,"['시금치', '올리브오일', '비트 발사믹식초', '올리고당', '양파', '소금']","['Onion', 'Other root vegetables']"
해초탕수,해초탕수,"['', '파', '파래', '유자', '콩기름', '양파', '마늘', '감자', '미역', '계란', '김']","['Other fruits', 'Beans', 'Other seasonings', 'Other seafood', 'Onion', 'Potato', 'Eggs', 'Green onion', 'Garlic']"
호두떡볶이,호두떡볶이,"['올리브오일', '올리고당', '간장', '검정깨', '떡', '호두']","['Beans', 'Other seasonings', 'Walnut', 'Other grains', 'Rice']"
준순콩나물밥,준순콩나물밥,"['설탕', '파', '참기름', '녹차 간장', '마늘', '콩나물', '고추', '깨', '맛술', '죽순', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Other herbage crop', 'Green onion', 'Rice', 'Garlic']"
멍게비빔밥,멍게비빔밥,"['설탕', '레몬', '매실', '깨 고추장', '참기름', '양파', '부추', '무순', '김', '멍게살', '쌀']","['Radish', 'Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other grains', 'Chives', 'Rice', 'Other crustaceans']"
키조개샤브샤브,키조개샤브샤브,"['당근', '애호박', '참나물', '올리고당', '다시마', '키조개', '버섯', '대파 간장', '식초']","['Other shellfish', 'Beans', 'Other seasonings', 'Other seafood', 'Other herbage crop', 'Other fruiting vegetables', 'Green onion']"
가자미쑥국,가자미쑥국,"['', '들깨', '쑥', '대파', '된장', '가자미', '조개']","['Other shellfish', 'Beans', 'Other seasonings', 'Other grains', 'Other herbage crop', 'Green onion', 'Other fish']"
달래바싹불고기,달래바싹불고기,"['설탕', '달래', '후추', '올리브오일 간장', '양파', '마늘', '쇠고기']","['Beans', 'Other seasonings', 'Onion', 'wild chive', 'Beef', 'Garlic']"
오리고기곰피쌈,오리고기곰피쌈,"['', '설탕', '올리브오일 오미자', '고추장', '오리고기', '무순', '곰피', '식초']","['Radish', 'Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Duck']"
바지락수제비볶음,바지락수제비볶음,"['', '파', '매실', '바지락', '밀', '참기름', '콩기름', '양파', '굴소스', '간장', '마늘', '고추', '맛술', '피쉬소스']","['Other shellfish', 'Other fruits', 'Beans', 'Other seasonings', 'Oyster', 'Onion', 'Chilly', 'Other grains', 'Wheat', 'Green onion', 'Garlic']"
민들레무침,민들레무침,"['파', '매실', '민들레', '소금', '마늘', '깨', '양파 고추']","['Other fruits', 'Chilly', 'Onion', 'Other herbage crop', 'Other grains', 'Green onion', 'Garlic']"
취나물들깨무침,취나물들깨무침,"['참취', '들기름', '파', '들깨', '간장', '소금', '마늘']","['Beans', 'Other seasonings', 'Other grains', 'Green onion', 'Garlic']"
토마토소박이,토마토소박이,"['토마토', '설탕', '양파 까나리액젓', '부추', '소금', '고추', '깨']","['Other seasonings', 'Tomato', 'Onion', 'Chilly', 'Chives', 'Other grains', 'Other fish']"
풋마늘오징어김치,풋마늘오징어김치,"['', '설탕', '새우젓', '멸치액젓', '마늘', '소금', '고추', '깨', '오징어 밀', '생강']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Wheat', 'Other fish', 'Shrimp', 'Garlic', 'Other mollusks']"
절편꽃말이떡,절편꽃말이떡,"['', '설탕', '콩', '소금', '떡', '꽃', '호두']","['Walnut', 'Beans', 'Other seasonings', 'Rice']"
가지볶음,가지볶음,"['들기름', '가지', '고추장', '깨', '물엿', '생강']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Other fruiting vegetables']"
고등어 강정,고등어 강정,"['고등어', '', '식용유 생강', '토마토', '설탕', '땅콩', '후추 간장', '고추장', '소금', '물엿', '전분']","['Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Peanut', 'Mackerel', 'Pepper']"
꽃게볶음,꽃게볶음,"['게', '', '파', '설탕', '후추 간장', '참기름', '마늘', '소금', '고추', '전분', '생강']","['Beans', 'Chilly', 'Other grains', 'Green onion', 'Garlic', 'Crab', 'Pepper']"
다시마칩,다시마칩,"['꿀', '오트밀', '참께', '다시마']","['Other seafood', 'Wheat']"
브로콜리 쇠고기 볶음,브로콜리 쇠고기 볶음,"['', '설탕', '당근', '간장', '브로컬리', '마늘', '쇠고기', '소금', '전분', '생강']","['Beans', 'Other seasonings', 'Other herbage crop', 'Beef', 'Garlic']"
새우살을 채운 두부 스프(미네스트로네),새우살을 채운 두부 스프(미네스트로네),"['소금 계란', '닭', '당근', '참기름', '양파', '굴소스', '간장', '마늘', '소금', '두부', '새우', '돼지호박', '전분', '생강']","['Other shellfish', 'Oyster', 'Beans', 'Other seasonings', 'Onion', 'Other grains', 'Eggs', 'Other fruiting vegetables', 'Shrimp', 'Garlic', 'Chicken']"
시저 샐러드,시저 샐러드,"['앤쵸비', '상추', '레몬', '후추', '올리브오일', '밀', '오레가노', '식빵', '마늘', '소금', '치즈', '빵 파슬리', '계란', '도미']","['Other fruits', 'Milk', 'Other herbage crop', 'Other grains', 'Wheat', 'Eggs', 'Cheese', 'Butter', 'Garlic']"
연두부 무순 냉국,연두부 무순 냉국,"['설탕', '쑥갓', '소금 다시마', '간장', '대파', '무순', '고추', '깨', '맛술', '두부', '식초']","['Radish', 'Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other herbage crop', 'Other grains', 'Green onion']"
차가운 당근 수프,차가운 당근 수프,"['야채육수', '생크림', '당근', '버터', '양파', '마늘', '소금', '오렌지', '생강']","['Other fruits', 'Onion', 'Butter', 'Garlic', 'Other dairy products']"
태국식 불고기 샐러드,태국식 불고기 샐러드,"['고추 올리브오일', '토마토', '레몬', '로즈마리', '가지', '강황', '애호박', '양파', '마늘', '쇠고기', '고추', '샐러드 풋고추', '버섯', '민트']","['Other fruits', 'Tomato', 'Chilly', 'Onion', 'Other herbage crop', 'Beef', 'Other fruiting vegetables', 'Garlic']"
팽이버섯 야채볶음,팽이버섯 야채볶음,"['청경채', '참기름', '버섯', '소금', '식용유', '전분']",['Other grains']
딸기연두부쉐이크,딸기연두부쉐이크,"['두부', '올리고당', '바나나', '딸기']","['Banana', 'Other fruits', 'Beans', 'Other seasonings']"
봄주먹밥,봄주먹밥,"['', '낙지', '올리브오일', '당근', '애호박', '양파', '봄동', '참기름 두릎', '마늘', '고추', '된장', '참깨 된장 참기름', '미나리 밥 꼬막', '깻잎', '쌀']","['Other shellfish', 'Garlic', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other herbage crop', 'Other grains', 'Other fruiting vegetables', 'Rice', 'Other mollusks']"
구운 주먹밥,구운 주먹밥,"['톳', '참깨', '쌀 참기름', '계란', '김', '식초', '쌀']","['Other grains', 'Eggs', 'Rice']"
깻잎장아찌롤,깻잎장아찌롤,"['', '머스터드 설탕', '피클', '깻잎장아찌', '머스터드', '참깨', '양파', '쌀 참기름', '계란', '김', '마요네즈', '새싹', '쌀']","['Beans', 'Other seasonings', 'Onion', 'Other herbage crop', 'Other grains', 'Eggs', 'Rice', 'Cucumber']"
롤 삼계탕,롤 삼계탕,"['은행', '', '아스파라거스', '파', '호박', '옥수수', '마', '마늘', '대추']","['Corn', 'Other fruiting vegetables', 'Green onion', 'Other root vegetables', 'Garlic']"
효종갱(曉鍾羹),효종갱(曉鍾羹),"['양파', '간장', '마늘', '배추', '버섯 쇠고기', '무', '갈비']","['Radish', 'Beans', 'Other seasonings', 'Onion', 'Other herbage crop', 'Beef', 'Garlic']"
갯벌의 여왕 모시조개의 달콤한 유혹,갯벌의 여왕 모시조개의 달콤한 유혹,"['올리브오일', '바지락', '포도', '후추', '양파', '바질', '마늘', '치즈', '고추']","['Other shellfish', 'Other fruits', 'Onion', 'Chilly', 'Other herbage crop', 'Cheese', 'Garlic']"
고구마 타락죽,고구마 타락죽,"['', '식용유', '양파', '고구마', '버섯', '우유', '쌀']","['Sweet potato', 'Milk', 'Rice', 'Onion']"
두부 채소 볶음밥,두부 채소 볶음밥,"['오이', '당근', '애호박', '참기름', '다시마', '피망', '소금 간장', '감자', '고추', '깨', '버섯', '두부', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Potato', 'Other fruiting vegetables', 'Rice', 'Cucumber']"
건강 마늘 꿀환,건강 마늘 꿀환,"['꿀', '카스테라', '마늘', '잣', '깨']","['Garlic', 'Other grains', 'Wheat', 'Eggs']"
과일 샐러드 또띠아,과일 샐러드 또띠아,"['꿀', '사과', '자몽', '오렌지', '또띠아', '요거트', '키위']","['Apple', 'Other fruits', 'Wheat', 'Kiwi']"
수박 화채,수박 화채,"['', '수박', '설탕', '팥', '쌀']","['Other fruits', 'Beans', 'Rice']"
우유 생강차,우유 생강차,"['꿀', '계피', '깨', '우유', '생강']","['Other grains', 'Milk', 'Other root vegetables']"
레몬 들깨 소스를 품은 떡꼬치,레몬 들깨 소스를 품은 떡꼬치,"['', '꿀', '레몬', '두유', '참기름', '잣', '깨', '식용유', '떡']","['Other grains', 'Other fruits', 'Rice']"
누룽지 요거트 파르페,누룽지 요거트 파르페,"['', '사과', '요거트', '블루베리']",['Apple']
자색고구마 호떡,자색고구마 호떡,"['', '땅콩', '설탕 깨', '계피', '고구마', '소금', '호두', '쌀']","['Other seasonings', 'Walnut', 'Other grains', 'Peanut', 'Rice', 'Other root vegetables', 'Sweet potato']"
청국장지짐 케일쌈밥,청국장지짐 케일쌈밥,"['쌀', '사과', '양파', '청국장', '멸치', '무', '돼지고기', '케일']","['Radish', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Other fish', 'Rice', 'Apple']"
마늘 불고기 덮밥,마늘 불고기 덮밥,"['', '후추', '당근', '배', '양파', '간장', '마늘', '소고기', '대파', '버섯', '쌀']","['Other fruits', 'Beans', 'Other seasonings', 'Onion', 'Beef', 'Green onion', 'Rice', 'Garlic']"
잡곡강정밥,잡곡강정밥,"['은행', '꿀', '간장', '소금', '밤', '쌀', '대추', '호두']","['Beans', 'Other seasonings', 'Walnut', 'Other fruiting vegetables', 'Rice']"
함박스테이크 볼 밥,함박스테이크 볼 밥,"['', '파', '후추', '사과', '배', '참기름', '양파', '고추장', '간장', '마늘', '가래떡', '소고기', '버섯', '돼지고기', '파프리카']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other grains', 'Beef', 'Green onion', 'Other fruiting vegetables', 'Rice', 'Garlic', 'Apple']"
곤드레 밥버거,곤드레 밥버거,"['들기름', '양파', '빵', '식초', '파프리카', '곤드레나물', '감자', '된장', '양상추', '소금', '바나나', '김', '깻잎', '호두', '쌀', '사과', '밀', '참기름', '간장', '마요네즈']","['Apple', 'Beans', 'Other seasonings', 'Milk', 'Walnut', 'Onion', 'Other grains', 'Other herbage crop', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Potato', 'Butter', 'Banana', 'Rice']"
대추닭살리조또,대추닭살리조또,"['', '닭', '후추', '당근', '양파', '우유', '피망', '마늘', '치즈', '소금', '버섯', '대추', '쌀']","['Milk', 'Onion', 'Cheese', 'Other fruiting vegetables', 'Rice', 'Garlic', 'Chicken']"
먹골배 카레주먹밥,먹골배 카레주먹밥,"['가지', '강황', '애호박', '참치', '양파', '마요네즈', '묵은지', '쌀']","['Chilly', 'Onion', 'Eggs', 'Other fruiting vegetables', 'Other fish', 'Rice']"
신호등 통통이(어린이 곤약삼색주먹밥),신호등 통통이(어린이 곤약삼색주먹밥),"['시금치', '후추', '곤약', '당근', '올리고당', '참기름', '간장', '소금', '소고기', '대파', '멸치', '계란', '쌀']","['Beans', 'Other seasonings', 'Other grains', 'Beef', 'Eggs', 'Green onion', 'Other fish', 'Rice']"
양배추롤&참치두부쌈장,양배추롤&참치두부쌈장,"['', '파', '참기름', '참치', '양파', '고추장', '마늘', '깨', '된장', '양배추', '두부', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other grains', 'Other herbage crop', 'Green onion', 'Other fish', 'Rice', 'Garlic']"
라비올리 크림소스,라비올리 크림소스,"['게', '버터 중력분', '', '시금치', '크림', '계란', '비트', '밀', '양파', '마늘', '치즈', '식용유', '새우']","['Other shellfish', 'Butter', 'Onion', 'Wheat', 'Eggs', 'Cheese', 'Shrimp', 'Other root vegetables', 'Garlic', 'Crab', 'Other dairy products']"
라비올리 토마토소스,라비올리 토마토소스,"['', '설탕', '레몬', '로즈마리', '당근', '밀', '오레가노', '양파', '토마토 셀러리', '바질', '마늘 우유', '부추', '치즈', '계란']","['Other fruits', 'Tomato', 'Milk', 'Onion', 'Other herbage crop', 'Other grains', 'Wheat', 'Chives', 'Cheese', 'Eggs', 'Garlic']"
미역 조랭이 떡국,미역 조랭이 떡국,"['', '들깨', '들기름', '우엉', '간장', '마늘', '미역', '떡']","['Beans', 'Other seasonings', 'Other seafood', 'Other grains', 'Rice', 'Other root vegetables', 'Garlic']"
버섯 리조또,버섯 리조또,"['파슬리', '닭', '올리브오일', '후추', '버터', '마늘', '치즈', '소금', '버섯', '타임', '쌀']","['Butter', 'Cheese', 'Rice', 'Garlic', 'Chicken']"
서리태 잣국수,서리태 잣국수,"['', '오이', '체리 토마토', '밀', '콩', '소금', '잣', '흑임자']","['Other fruits', 'Beans', 'Other seasonings', 'Tomato', 'Wheat', 'Cucumber']"
쌈밥,쌈밥,"['', '설탕', '미나리', '후추', '앤다이브', '오징어 간장', '케일', '참기름', '다시마', '고추장', '쇠고기', '고추', '근대', '양배추', '사이다', '깻잎', '식초', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Beef', 'Other herbage crop', 'Rice', 'Other mollusks']"
영양밥,영양밥,"['은행', '다시마 간장', '당근', '사과', '참기름', '겨자', '깨', '고추', '버섯', '밤', '대추', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Other fruiting vegetables', 'Rice', 'Apple']"
팥죽,팥죽,"['', '설탕', '팥', '쌀']","['Beans', 'Rice']"
호박만두,호박만두,"['', '시금치', '후추', '애호박', '밀', '식용유', '참기름', '간장', '소금', '고추', '깨', '버섯', '식초']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Wheat', 'Other fruiting vegetables']"
감자 팬케익,감자 팬케익,"['', '레몬', '계란', '베이킹파우더', '후추', '포도', '사과', '밀', '계피', '양파', '식용유 설탕', '마늘', '감자', '체리', '식초']","['Other fruits', 'Onion', 'Potato', 'Wheat', 'Eggs', 'Green onion', 'Other root vegetables', 'Garlic', 'Apple']"
단호박 두부 포타주,단호박 두부 포타주,"['후추', '두유', '호박', '다시마', '소금', '두부']","['Other seafood', 'Other fruiting vegetables', 'Other seasonings', 'Beans']"
쇠고기와 검은콩 요리,쇠고기와 검은콩 요리,"['', '토마토', '닭', '후추', '셀러리', '콩', '양파', '피망', '마늘', '베이컨', '쇠고기', '고추', '월계수', '타임', '쌀']","['Beans', 'Other seasonings', 'Tomato', 'Onion', 'Chilly', 'Other herbage crop', 'Beef', 'Other fruiting vegetables', 'Rice', 'Garlic', 'Chicken']"
채소 커리를 곁들인 팬케익,채소 커리를 곁들인 팬케익,[''],[]
양송이버섯 달걀 크레페,양송이버섯 달걀 크레페,"['파슬리', '설탕', '로즈마리', '밀', '식용유', '버섯', '양파', '마늘', '치즈', '감자', '계란', '메밀', '우유']","['Buckwheat', 'Milk', 'Onion', 'Other herbage crop', 'Potato', 'Wheat', 'Cheese', 'Eggs', 'Other grains', 'Garlic']"
파인애플떡갈비,파인애플떡갈비,"['', '파', '설탕', '후추', '참기름', '양파', '간장', '마늘', '소고기', '파인애플', '버섯', '전분']","['Other fruits', 'Beans', 'Other seasonings', 'Onion', 'Other grains', 'Beef', 'Green onion', 'Garlic']"
건강가지말이+참깨마요소스,건강가지말이+참깨마요소스,"['꿀', '호박', '당근', '사과', '가지', '배', '참깨', '무순', '고추', '마요네즈', '파프리카']","['Radish', 'Other fruits', 'Chilly', 'Other grains', 'Eggs', 'Other fruiting vegetables', 'Apple']"
순창 고추장 두부강정,순창 고추장 두부강정,"['', '꿀', '토마토', '당근', '밀', '올리고당', '양파', '고추장', '간장', '마늘', '소고기', '소금', '버섯', '두부', '전분', '생강']","['Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Onion', 'Beef', 'Wheat', 'Garlic']"
곤약 백김치 말이,곤약 백김치 말이,"['', '백김치', '후추', '곤약', '부추', '월계수', '오징어', '파프리카']","['Chilly', 'Other herbage crop', 'Chives', 'Other fruiting vegetables', 'Other mollusks']"
묵은지비프롤,묵은지비프롤,"['', '아스파라거스', '계란', '올리브오일', '후추', '참나물', '소금', '소고기', '버섯', '묵은지', '전분', '파프리카']","['Chilly', 'Other herbage crop', 'Beef', 'Eggs', 'Other fruiting vegetables']"
바나나를 감싼 일본식 달걀말이,바나나를 감싼 일본식 달걀말이,"['바나나', '소금', '전분', '계란']","['Banana', 'Eggs']"
그린커리,그린커리,"['', '닭', '가지', '당근', '마늘', '버섯', '코코넛', '레몬그라스']","['Garlic', 'Other fruiting vegetables', 'Chicken', 'Other fruits']"
현미 고구마 아란치니,현미 고구마 아란치니,"['파슬리', '계란', '후추', '당근', '밀', '식용유', '양파', '고구마', '소금', '빵', '버섯', '쌀']","['Milk', 'Onion', 'Wheat', 'Eggs', 'Rice', 'Butter', 'Sweet potato']"
유자 치킨 꿔바로우,유자 치킨 꿔바로우,"['', '꿀', '닭', '후추', '녹말', '생강', '식용유', '소금', '식초', '전분', '쌀']","['Chicken', 'Rice']"
펌킨크로켓,펌킨크로켓,"['후추', '호박', '당근', '참나물', '식용유', '양파', '소금', '치즈', '빵', '계란']","['Milk', 'Onion', 'Other herbage crop', 'Cheese', 'Eggs', 'Other fruiting vegetables', 'Wheat', 'Butter']"
이태리튀밥,이태리튀밥,"['토마토', '올리브오일', '버터', '옥수수', '바질', '소금', '치즈', '빵', '계란', '쌀']","['Tomato', 'Milk', 'Corn', 'Other herbage crop', 'Cheese', 'Eggs', 'Wheat', 'Rice', 'Butter']"
현미 입은 미트볼,현미 입은 미트볼,"['후추', '쪽파', '밀', '생강', '배', '참기름', '양파', '간장', '참깨', '마늘', '소고기', '소금', '돼지고기', '대추', '쌀']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Other grains', 'Beef', 'Wheat', 'Green onion', 'Other fruiting vegetables', 'Rice', 'Garlic']"
시금치 볶음 쌀국수,시금치 볶음 쌀국수,"['메추리알', '', '시금치', '땅콩', '후추', '올리브오일', '굴소스', '고추기름', '마늘', '소금', '전분', '계란', '새우', '식초', '쌀국수']","['Other shellfish', 'Oyster', 'Other seasonings', 'Beans', 'Chilly', 'Eggs', 'Peanut', 'Shrimp', 'Rice', 'Garlic']"
새우채소꼬치구이,새우채소꼬치구이,"['토마토', '후추', '호박', '대파', '양배추', '새우']","['Other shellfish', 'Tomato', 'Other herbage crop', 'Other fruiting vegetables', 'Shrimp', 'Green onion']"
영유아를 위한 고소한 닭꼬치,영유아를 위한 고소한 닭꼬치,"['', '닭', '후추', '아몬드', '참깨', '소금', '흑임자', '우유']","['Other grains', 'Almond', 'Milk', 'Chicken']"
얌얌 맛있게타,얌얌 맛있게타,"['토마토', '바게트', '올리브오일', '바질', '마늘', '치즈', '소금', '버섯']","['Tomato', 'Other herbage crop', 'Cheese', 'Garlic']"
오! 푸룻한 뿌리채소,오! 푸룻한 뿌리채소,"['', '땅콩', '우엉', '머스터드', '레디쉬', '연근', '식초', '크랜베리', '요거트', '오렌지', '호두']","['Other fruits', 'Other seasonings', 'Walnut', 'Peanut', 'Other root vegetables']"
채소 팬케익,채소 팬케익,"['메이플시럽', '계란', '후추', '베이킹파우더', '당근', '밀', '셀러리', '머스터드', '양파', '식용유', '돼지호박', '우유']","['Milk', 'Onion', 'Other herbage crop', 'Wheat', 'Eggs', 'Green onion', 'Other fruiting vegetables']"
누룽지과자,누룽지과자,"['계란', '땅콩', '포도', '밀', '딸기잼', '식용유', '호두', '쌀']","['Other fruits', 'Other seasonings', 'Walnut', 'Wheat', 'Eggs', 'Peanut', 'Rice']"
단호박 경단,단호박 경단,"['', '호박씨', '포도', '호박', '카스테라', '소금', '잣', '쌀']","['Other nuts', 'Other fruits', 'Other grains', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Rice']"
모듬탕수,모듬탕수,"['식용유 감자', '설탕', '레드와인', '간장', '브로컬리', '버섯', '연근', '식초', '파프리카']","['Beans', 'Other seasonings', 'Potato', 'Other herbage crop', 'Other fruiting vegetables', 'Other root vegetables']"
새싹 비빔밥,새싹 비빔밥,"['', '설탕', '후추', '사과', '쑥갓', '참기름', '샐러리', '마늘', '무순', '깨', '쇠고기 파', '래디쉬 고추장', '새싹', '쌀']","['Radish', 'Beans', 'Other seasonings', 'Chilly', 'Other herbage crop', 'Other grains', 'Beef', 'Green onion', 'Rice', 'Garlic', 'Apple']"
가지볶음,가지볶음,"['들기름', '가지', '고추장', '깨', '물엿', '생강']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Other fruiting vegetables']"
감자냉채,감자냉채,"['', '소금 겨자', '설탕', '오이', '소금', '래디쉬', '감자', '파인애플', '식초']","['Potato', 'Cucumber', 'Other fruits']"
고추잡채,고추잡채,"['식용유 고기 후추', '', '계란', '녹말', '참기름', '피망', '소금', '고추', '버섯', '돼지고기', '죽순']","['Pork', 'Chilly', 'Other grains', 'Eggs', 'Other fruiting vegetables']"
나박김치,나박김치,"['', '수삼', '파', '미나리', '당근', '마늘', '배추', '고추', '소금', '무', '생강']","['Radish', 'Chilly', 'Other herbage crop', 'Green onion', 'Other root vegetables', 'Garlic']"
냉잡채,냉잡채,"['상추', '설탕', '오이', '당면', '올리브오일', '당근', '간장', '피망', '소금', '겨자', '양배추', '버섯', '깻잎', '들기름 배', '식초', '파프리카']","['Other fruits', 'Beans', 'Other seasonings', 'Other herbage crop', 'Other fruiting vegetables', 'Cucumber']"
단호박 두부찜,단호박 두부찜,"['', '설탕', '호박', '고추 간장', '마늘', '소금', '멸치', '맛술', '식용유', '두부']","['Beans', 'Other seasonings', 'Chilly', 'Other fruiting vegetables', 'Other fish', 'Garlic']"
단호박전,단호박전,"['', '호박', '밀', '소금', '식용유']","['Wheat', 'Other fruiting vegetables']"
도라지 검은깨 튀김,도라지 검은깨 튀김,"['', '설탕', '밀', '고추냉이', '도라지', '깨', '식용유 간장', '식초', '쌀']","['Beans', 'Other seasonings', 'Other grains', 'Wheat', 'Rice', 'Other root vegetables']"
발사믹으로 양념한 채소요리,발사믹으로 양념한 채소요리,"['로즈마리', '당근', '오레가노', '양파', '브로컬리', '소금', '컬리플라워', '돼지호박', '가지 발사믹소스 올리브오일', '타임', '식초']","['Other herbage crop', 'Other fruiting vegetables', 'Onion', 'Other grains']"
버섯 굴소스 볶음,버섯 굴소스 볶음,"['', '참기름', '간장', '식용유 굴소스', '마늘', '버섯', '부추 파']","['Beans', 'Other seasonings', 'Oyster', 'Other grains', 'Chives', 'Green onion', 'Garlic']"
비트와 호두 요리,비트와 호두 요리,"['', '파슬리', '설탕', '후추', '비트', '사워크림', '식용유 호두', '식용유', '게피', '넛맥']","['Other nuts', 'Other dairy products', 'Walnut', 'Other root vegetables']"
상추 겉절이,상추 겉절이,"['', '상추', '매실', '양파', '간장', '부추', '고추', '깨', '식초']","['Other fruits', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other herbage crop', 'Chives', 'Other grains']"
연근고구마샌드위치,연근고구마샌드위치,"['밀', '식용유', '고구마', '소금', '견과류', '백년초', '계란', '연근', '식초']","['Other herbage crop', 'Wheat', 'Eggs', 'Other root vegetables', 'Sweet potato']"
파프리카깍두기(어린이용),파프리카깍두기(어린이용),"['파', '사과', '올리고당', '파프리카', '멸치액젓', '마늘', '소금', '멸치', '무', '쌀']","['Radish', 'Beans', 'Other seasonings', 'Other fruiting vegetables', 'Green onion', 'Other fish', 'Garlic', 'Apple', 'Rice']"
과일 김치,과일 김치,"['토마토', '복숭아', '사과', '배', '참기름', '마늘', '소금', '고추', '깨', '치커리']","['Other fruits', 'Tomato', 'Peach', 'Chilly', 'Other grains', 'Other herbage crop', 'Garlic', 'Apple']"
오이 짱아지 무침,오이 짱아지 무침,"['', '파', '오이', '참기름', '양파', '마늘', '고추']","['Onion', 'Chilly', 'Other grains', 'Green onion', 'Garlic', 'Cucumber']"
비트 배추피클,비트 배추피클,"['', '설탕', '후추', '비트', '사과', '당근', '배추', '월계수', '무', '식초']","['Apple', 'Radish', 'Other herbage crop', 'Other root vegetables']"
오징어와사비마요무침,오징어와사비마요무침,"['', '와사비', '깨', '오징어', '마요네즈']","['Other mollusks', 'Other grains', 'Eggs']"
삼색 버터롤,삼색 버터롤,"['홍시', '꿀', '', '계란', '이스트', '밀', '감', '버터', '우유', '소금', '블루베리', '크랜베리', '대추', '호두']","['Other fruits', 'Milk', 'Walnut', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Butter']"
고구마빵&과일잼,고구마빵&과일잼,"['', '올리브오일', '아몬드', '올리고당', '고구마', '과일', '계란', '크랜베리', '우유', '호두']","['Other fruits', 'Milk', 'Walnut', 'Almond', 'Eggs', 'Sweet potato']"
감말랭이 찰빵,감말랭이 찰빵,"['밀', '감', '딸기', '고구마', '소금', '흑임자', '식용유', '보리', '쌀']","['Other fruits', 'Sweet potato', 'Wheat', 'Rice', 'Barley']"
바나나 속 달걀빵,바나나 속 달걀빵,"['', '베이킹파우더', '밀', '버터', '소금', '계란', '바나나', '우유']","['Milk', 'Wheat', 'Eggs', 'Green onion', 'Butter', 'Banana']"
두부빼빼로,두부빼빼로,"['', '꿀', '포도', '밀', '계피', '식빵', '소금', '깨', '식용유', '두부', '호두']","['Other fruits', 'Other root vegetables', 'Beans', 'Other seasonings', 'Milk', 'Walnut', 'Other grains', 'Wheat', 'Eggs', 'Butter']"
땅콩호박 타르트,땅콩호박 타르트,"['아몬드', '밀', '버터', '사과', '소금', '계란', '땅콩호박', '요거트', '전분', '호두']","['Other seasonings', 'Walnut', 'Almond', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Peanut', 'Butter', 'Apple']"
고구마 바나나 무스,고구마 바나나 무스,"['생크림', '올리고당', '고구마', '딸기잼', '젤라틴', '치즈', '계란', '바나나', '우유', '바닐라빈']","['Other fruits', 'Milk', 'Cheese', 'Eggs', 'Banana', 'Sweet potato', 'Other dairy products']"
단호박치즈스틱,단호박치즈스틱,"['생크림', '호박', '밀', '옥수수', '양파', '치즈', '식용유', '새우', '파프리카']","['Other shellfish', 'Corn', 'Onion', 'Wheat', 'Cheese', 'Other fruiting vegetables', 'Shrimp', 'Other dairy products']"
크랜베리 샤브레 쿠키,크랜베리 샤브레 쿠키,"['아몬드', '밀', '버터', '슈가파우더', '백년초', '크랜베리', '우유']","['Other fruits', 'Milk', 'Other herbage crop', 'Almond', 'Wheat', 'Butter']"
